dt,VitesseOrientation,posX,PosY,batterie
50.0998,80,18.6496,-1375.85,7536.57,43.773
50.1998,80,18.6183,-1368.74,7557.62,43.7582
50.2998,80,18.5867,-1361.65,7578.68,43.7434
50.3998,80,18.6424,-1354.56,7599.74,43.7286
50.4998,80,18.481,-1347.46,7620.8,43.7138
50.5998,80,18.4764,-1340.42,7641.88,43.699
50.6998,80,18.544,-1333.37,7662.95,43.6841
50.7998,80,18.3806,-1326.31,7684.02,43.6693
50.8998,80,18.3859,-1319.3,7705.11,43.6545
50.9998,80,18.4548,-1312.29,7726.2,43.6397
51.0998,80,18.2936,-1305.26,7747.28,43.6249
51.1998,80,18.2997,-1298.28,7768.38,43.6101
51.2998,80,18.3688,-1291.3,7789.48,43.5952
51.3998,80,18.3019,-1284.3,7810.56,43.5804
51.4998,80,18.1653,-1277.32,7831.66,43.5656
51.5998,80,18.1769,-1270.39,7852.78,43.5508
51.6998,80,18.1558,-1263.46,7873.89,43.536
51.7998,80,18.1335,-1256.54,7895.01,43.5212
51.8998,80,18.1183,-1249.62,7916.13,43.5064
51.9998,80,18.0922,-1242.71,7937.25,43.4915
52.0998,80,18.0646,-1235.81,7958.37,43.4767
52.1998,80,18.0364,-1228.92,7979.5,43.4619
52.2998,80,18.0071,-1222.04,8000.63,43.4471
52.3998,80,18.0707,-1215.17,8021.76,43.4323
52.4998,80,17.9037,-1208.27,8042.89,43.4175
52.5998,80,17.903,-1201.44,8064.03,43.4027
52.6998,80,17.9807,-1194.61,8085.18,43.3878
52.7998,80,17.8049,-1187.75,8106.32,43.373
52.8998,80,17.8182,-1180.96,8127.47,43.3582
52.9998,80,17.8988,-1174.16,8148.63,43.3434
53.0998,80,17.7217,-1167.33,8169.78,43.3286
53.1998,80,17.7368,-1160.56,8190.94,43.3138
53.2998,80,17.722,-1153.79,8212.11,43.299
53.3998,80,17.6845,-1147.03,8233.28,43.2841
53.4998,80,17.6722,-1140.28,8254.45,43.2693
53.5998,80,17.6451,-1133.53,8275.62,43.2545
53.6998,80,17.7193,-1126.8,8296.8,43.2397
53.7998,80,17.5349,-1120.03,8317.97,43.2249
53.8997,80,17.5346,-1113.34,8339.16,43.2101
53.9997,80,17.6271,-1106.64,8360.35,43.1952
54.0997,80,17.5484,-1099.91,8381.53,43.1804
54.1997,80,17.3751,-1093.21,8402.71,43.1656
54.2997,80,17.5129,-1086.58,8423.92,43.1508
54.3997,80,17.3135,-1079.89,8445.11,43.136
54.4997,80,17.3222,-1073.28,8466.33,43.1212
54.5997,80,17.4408,-1066.66,8487.54,43.1064
54.6997,80,17.2334,-1060,8508.75,43.0915
54.7997,80,17.2597,-1053.42,8529.97,43.0767
54.8997,80,17.3668,-1046.82,8551.19,43.0619
54.9997,80,17.2823,-1040.19,8572.4,43.0471
55.0997,80,17.0678,-1033.59,8593.62,43.0323
55.1997,80,17.2357,-1027.06,8614.86,43.0175
55.2997,80,16.9697,-1020.48,8636.09,43.0027
55.3997,80,16.9749,-1013.99,8657.34,42.9878
55.4997,80,17.1383,-1007.51,8678.6,42.973
55.5997,80,16.857,-1000.96,8699.83,42.9582
55.6997,80,16.9087,-994.514,8721.1,42.9434
55.7997,80,17.0543,-988.051,8742.36,42.9286
55.8997,80,16.6985,-981.534,8763.61,42.9138
55.9997,80,16.7542,-975.148,8784.89,42.8989
56.0997,80,16.9265,-968.742,8806.17,42.8841
56.1997,80,16.4416,-962.273,8827.43,42.8693
56.2997,80,16.5383,-955.983,8848.74,42.8545
56.3997,80,16.7596,-949.657,8870.04,42.8397
56.4997,80,16.0979,-943.249,8891.32,42.8249
56.5997,80,16.2826,-937.087,8912.67,42.8101
56.6997,80.2489,16.559,-930.857,8934,42.7952
56.7997,80.4928,15.5159,-924.504,8955.37,42.7803
56.8997,79.4919,15.8781,-918.523,8976.92,42.7656
56.9997,78.5204,16.2617,-912.481,8998.16,42.751
57.0997,77.5778,13.4873,-906.374,9019.09,42.7367
57.1997,78.5778,14.0821,-901.348,9040.05,42.7221
57.2997,79.5778,-15.3897,-896.037,9061.22,42.7074
57.3997,80,-78.8356,-901.903,9082.53,42.6926
57.4997,80,-38.726,-923.705,9086.83,42.6777
57.5997,80,-23.7873,-937.607,9104.17,42.6629
57.6997,80,-6.91252,-946.57,9124.51,42.6481
57.7997,80,21.3026,-949.245,9146.57,42.6333
57.8997,80,26.7255,-941.172,9167.27,42.6185
57.9997,80,26.2107,-931.178,9187.12,42.6037
58.0997,80,20.1615,-921.363,9207.06,42.5889
58.1997,80,1.55721,-913.704,9227.92,42.574
58.2997,80,-13.231,-913.1,9250.13,42.5592
58.3997,80,-24.7678,-918.186,9271.76,42.5444
58.4997,79.0854,-32.55,-927.496,9291.94,42.5298
58.5997,78.1981,-26.834,-939.315,9310.46,42.5153
58.6997,76.135,-11.0972,-949.121,9329.84,42.5012
58.7997,74.1675,17.7128,-953.191,9350.59,42.4875
58.8997,72.2918,68.9013,-946.923,9370.22,42.4741
58.9997,70.5046,143.71,-928.188,9377.45,42.461
59.0997,68.8023,279.647,-916.597,9361.66,42.4483
59.1997,67.1816,145.364,-935.438,9364.87,42.4358
59.2997,65.6394,853.533,-924.832,9349.51,42.4237
59.3997,64.1725,793.985,-911.613,9336.95,42.4118
59.4997,62.778,446.714,-894.479,9341.87,42.4002
59.5997,62.6829,-739.815,-877.07,9342.87,42.3886
59.6997,62.6109,-275.875,-882.972,9359.25,42.377
59.7997,62.5604,-78.8931,-865.672,9361.03,42.3654
59.8997,62.5304,3.48419,-882.724,9364.38,42.3538
59.9997,62.5196,41.1997,-881.669,9381.72,42.3422
60.0997,62.5269,53.3977,-870.229,9394.78,42.3306
60.1997,62.5513,60.9746,-856.286,9405.14,42.3191
60.2997,62.5917,62.6042,-841.093,9413.57,42.3075
60.3997,62.6471,67.3703,-825.656,9421.57,42.2959
60.4996,62.7165,69.9566,-809.594,9428.27,42.2842
60.5996,62.7992,68.5487,-793.228,9434.24,42.2726
60.6996,62.8942,68.087,-776.992,9440.62,42.261
60.7996,63.0007,66.9712,-760.784,9447.14,42.2493
60.8996,63.1179,67.4204,-744.678,9453.98,42.2376
60.9996,63.2451,67.6057,-728.489,9460.71,42.2259
61.0996,63.3815,68.7843,-712.246,9467.41,42.2142
61.1996,63.5265,67.9443,-695.833,9473.78,42.2024
61.2996,63.6794,69.5499,-679.479,9480.4,42.1906
61.3996,63.8397,68.6231,-662.905,9486.58,42.1788
61.4996,64.0066,70.1411,-646.391,9493.05,42.1669
61.5996,64.1797,70.1863,-629.669,9499.09,42.1551
61.6996,64.3583,70.2748,-612.897,9505.13,42.1431
61.7996,64.5421,69.6227,-596.068,9511.17,42.1312
61.8996,64.7305,70.4236,-579.262,9517.41,42.1192
61.9996,64.923,71.722,-562.321,9523.43,42.1072
62.0996,65.1193,70.7362,-545.196,9529.09,42.0951
62.1996,65.3189,72.3614,-528.121,9535.06,42.083
62.2996,65.5213,71.3457,-510.829,9540.55,42.0709
62.3996,65.7264,72.8816,-493.585,9546.38,42.0587
62.4996,65.9335,72.9201,-476.137,9551.75,42.0465
62.5996,66.1426,72.0829,-458.63,9557.13,42.0343
62.6996,66.3531,73.7631,-441.148,9562.78,42.022
62.7996,66.5649,73.6832,-423.451,9567.93,42.0096
62.8996,66.7776,72.8927,-405.706,9573.13,41.9973
62.9996,66.991,74.7019,-387.977,9578.59,41.9849
63.0996,67.2048,74.5965,-370.028,9583.5,41.9724
63.1996,67.4188,73.7666,-352.031,9588.45,41.9599
63.2996,67.6327,75.6572,-334.05,9593.69,41.9474
63.3996,67.8464,75.5171,-315.849,9598.34,41.9348
63.4996,68.0596,74.6445,-297.601,9603.06,41.9222
63.5996,68.2722,76.6079,-279.371,9608.06,41.9096
63.6996,68.484,76.4415,-260.922,9612.46,41.8969
63.7996,68.6948,75.5255,-242.429,9616.92,41.8842
63.8996,68.9045,77.582,-223.952,9621.68,41.8714
63.9996,69.1129,77.389,-205.26,9625.8,41.8586
64.0996,69.3199,77.559,-186.525,9629.99,41.8458
64.1996,69.5253,78.0196,-167.722,9634.14,41.8329
64.2996,69.7291,77.031,-148.83,9638.15,41.82
64.3996,69.9312,79.0008,-129.955,9642.5,41.8071
64.4996,70.1314,79.0301,-110.886,9646.2,41.7941
64.5996,71.1314,77.9535,-91.7613,9649.91,41.7809
64.6996,72.1314,80.3985,-72.4377,9654.03,41.7675
64.7996,73.1314,80.1584,-52.6819,9657.38,41.754
64.8996,74.1314,78.9595,-32.6666,9660.85,41.7403
64.9996,75.1314,81.644,-12.4557,9664.79,41.7264
65.0996,76.1314,81.2963,8.19261,9667.82,41.7123
65.1996,77.1314,79.992,29.0967,9671.02,41.698
65.2996,78.1314,83.0979,50.196,9674.75,41.6835
65.3996,79.1314,82.6633,71.7419,9677.36,41.6689
65.4996,80,81.1649,93.5429,9680.16,41.654
65.5996,80,84.8973,115.501,9683.58,41.6392
65.6996,80,84.2871,137.636,9685.55,41.6244
65.7996,80,82.5137,159.747,9687.76,41.6096
65.8996,80,87.1673,181.78,9690.66,41.5948
65.9996,80,86.2268,203.975,9691.76,41.58
66.0996,80,84.0916,226.149,9693.22,41.5652
66.1996,80,90.0627,248.254,9695.51,41.5503
66.2996,80,88.5569,270.476,9695.48,41.5355
66.3996,80,85.9652,292.691,9696.04,41.5207
66.4996,80,94.5092,314.858,9697.61,41.5059
66.5996,80,91.9376,337.012,9695.86,41.4911
66.6996,80.1983,88.5258,359.221,9695.11,41.4762
66.7996,80.3945,92.5733,381.491,9695.68,41.4613
66.8996,79.3487,104.922,403.8,9694.68,41.4466
66.9995,78.3354,111.07,425.098,9689,41.4321
67.0995,79.3354,169.306,445.403,9681.18,41.4174
67.1995,80,664.394,449.492,9659.53,41.4026
67.2995,80,-433.999,431.155,9672.08,41.3878
67.3995,80,-146.298,409.794,9678.2,41.373
67.4995,80,-27.4347,397.463,9659.72,41.3582
67.5995,80,29.6294,387.225,9679.44,41.3434
67.6995,80,52.839,398.211,9698.76,41.3286
67.7995,80,57.8073,415.921,9712.18,41.3137
67.8995,80,65.8365,434.727,9724.02,41.2989
67.9995,80,67.6217,455.002,9733.12,41.2841
68.0995,80,66.9898,475.55,9741.58,41.2693
68.1995,80,66.4143,496.005,9750.26,41.2545
68.2995,80,65.5852,516.37,9759.15,41.2397
68.3995,80,65.0617,536.605,9768.34,41.2249
68.4995,80,64.8378,556.756,9777.71,41.21
68.5995,80,64.7394,576.869,9787.16,41.1952
68.6995,80,64.7185,596.966,9796.64,41.1804
68.7995,80,64.8731,617.06,9806.13,41.1656
68.8995,80,64.6111,637.18,9815.57,41.1508
68.9995,80,64.624,657.255,9825.09,41.136
69.0995,80,64.7431,677.334,9834.62,41.1212
69.1995,80,64.465,697.431,9844.1,41.1063
69.2995,80,64.471,717.483,9853.68,41.0915
69.3995,80,64.5905,737.536,9863.26,41.0767
69.4995,80,64.3033,757.608,9872.79,41.0619
69.5995,80,64.3137,777.633,9882.43,41.0471
69.6995,80,64.4373,797.659,9892.06,41.0323
69.7995,80,64.1487,817.706,9901.65,41.0174
69.8995,80,64.1622,837.704,9911.34,41.0026
69.9995,80,64.2881,857.705,9921.02,40.9878
70.0995,80,63.9974,877.727,9930.66,40.973
70.1995,80,64.0128,897.7,9940.41,40.9582
70.2995,80,64.1412,917.675,9950.14,40.9434
70.3995,80,63.8467,937.672,9959.84,40.9286
70.4995,80,63.8642,957.619,9969.63,40.9137
70.5995,80,63.9958,977.569,9979.42,40.8989
70.6995,80,63.6964,997.542,9989.16,40.8841
70.7995,80,63.7162,1017.46,9999.01,40.8693
70.8995,80,63.6893,1037.39,10008.9,40.8545
70.9995,80,63.6278,1057.31,10018.7,40.8397
71.0995,80,63.6024,1077.22,10028.6,40.8249
71.1995,80,63.5558,1097.12,10038.5,40.81
71.2995,80,63.5052,1117.02,10048.3,40.7952
71.3995,80,63.4569,1136.91,10058.3,40.7804
71.4995,80,63.4049,1156.79,10068.2,40.7656
71.5995,80,63.3537,1176.66,10078.1,40.7508
71.6995,80,63.3032,1196.52,10088.1,40.736
71.7995,80,63.2524,1216.37,10098.1,40.7211
71.8995,80,63.2018,1236.22,10108.1,40.7063
71.9995,80,63.151,1256.05,10118.1,40.6915
72.0995,80,63.0996,1275.88,10128.1,40.6767
72.1995,80,63.0478,1295.7,10138.2,40.6619
72.2995,80,62.9953,1315.51,10148.3,40.6471
72.3995,80,62.9422,1335.31,10158.4,40.6323
72.4995,80,62.8883,1355.1,10168.5,40.6174
72.5995,80,63.042,1374.88,10178.6,40.6026
72.6995,80,62.6728,1394.68,10188.7,40.5878
72.7995,80,62.6778,1414.43,10198.9,40.573
72.8995,80,62.8689,1434.17,10209.1,40.5582
72.9995,80,62.4398,1453.95,10219.2,40.5434
73.0995,80,62.4949,1473.65,10229.5,40.5286
73.1995,80,62.7026,1493.36,10239.8,40.5137
73.2995,80,62.245,1513.11,10249.9,40.4989
73.3995,80,62.3167,1532.77,10260.3,40.4841
73.4995,80,62.536,1552.45,10270.6,40.4693
73.5994,80,62.0226,1572.17,10280.9,40.4545
73.6994,80,62.106,1591.79,10291.3,40.4397
73.7994,80,62.3501,1611.43,10301.7,40.4249
73.8994,80,61.7524,1631.12,10312,40.41
73.9994,80,61.8609,1650.69,10322.5,40.3952
74.0994,80,62.1409,1670.29,10333,40.3804
74.1994,80,61.4238,1689.93,10343.4,40.3656
74.2994,80,61.5743,1709.45,10354,40.3508
74.3994,80,61.9016,1728.99,10364.6,40.336
74.4994,80,60.9902,1748.6,10375.1,40.3212
74.5994,80,61.212,1768.03,10385.8,40.3063
74.6994,80,61.6108,1787.51,10396.5,40.2915
74.7994,80,60.322,1807.06,10407.1,40.2767
74.8994,79.0181,60.6936,1826.36,10418.1,40.2621
74.9994,78.0667,61.2176,1845.5,10428.8,40.2476
75.0994,75.9434,58.9495,1864.51,10439.3,40.2336
75.1994,73.9194,59.7301,1882.58,10450.2,40.2199
75.2994,71.991,60.5473,1900.32,10460.5,40.2065
75.3994,70.1543,52.3716,1917.73,10470.4,40.1935
75.4994,68.4058,48.9444,1933.16,10482.3,40.1809
75.5994,66.7421,54.7443,1947.49,10494.7,40.1685
75.6994,65.1598,-290.274,1962.63,10505.4,40.1564
75.7994,63.6557,-177.512,1979.61,10511.7,40.1447
75.8994,62.2267,-71.7111,1978.84,10494,40.1331
75.9994,60.8698,-175.418,1962.43,10499.5,40.1219
76.0994,59.582,-142.967,1961.08,10482.6,40.1108
76.1994,58.582,-74.0691,1951.11,10469.4,40.1
76.2994,57.582,31.3054,1935.46,10473.9,40.0893
76.3994,56.3607,44.6848,1943.77,10487.5,40.0789
76.4994,55.3607,12.4293,1954.78,10498.7,40.0686
76.5994,54.3607,47.7728,1958.09,10513.7,40.0586
76.6994,53.3607,12.8555,1969.27,10523.8,40.0487
76.7994,52.3607,-58.246,1972.57,10538.3,40.039
76.8994,51.3607,-86.2435,1960.2,10545.9,40.0295
76.9994,50.3607,-115.431,1945.97,10546.9,40.0201
77.0994,50,-66.1982,1933.33,10540.9,40.0109
77.1994,50,-129.38,1920.63,10546.5,40.0016
77.2994,50,-55.2207,1909.89,10537.7,39.9924
77.3994,50,53.0004,1898.48,10545.6,39.9831
77.4994,50,5.99194,1909.58,10553.9,39.9739
77.5994,50,44.1941,1911.03,10567.7,39.9646
77.6994,48.8424,206.6,1920.71,10577.7,39.9555
77.7994,48.9778,45.5935,1914.63,10565.6,39.9465
77.8994,50.3363,-92.1418,1924.35,10575.1,39.9372
77.9994,51.6443,-47.4404,1910.38,10574.6,39.9276
78.0994,52.9035,-39.2421,1899.81,10584.3,39.9178
78.1994,54.1154,-17.6236,1890.52,10595.7,39.9078
78.2994,55.2818,-17.988,1885.97,10610,39.8975
78.3994,56.4041,-14.56,1881.22,10624.6,39.8871
78.4994,57.4837,-14.4901,1877.28,10639.8,39.8764
78.5994,58.5222,-19.1732,1873.29,10655.2,39.8656
78.6994,59.5208,-21.7961,1867.95,10670.6,39.8546
78.7994,60.4811,-19.7863,1861.81,10685.9,39.8434
78.8994,61.4042,-23.8466,1856.12,10701.7,39.832
78.9994,62.2914,-31.2489,1849.23,10717.3,39.8205
79.0994,63.144,-25.3154,1840.25,10732.1,39.8088
79.1994,63.9631,-33.116,1832.75,10748,39.7969
79.2994,64.75,-27.1772,1823.05,10762.9,39.785
79.3994,65.5057,-32.9624,1814.83,10778.9,39.7728
79.4994,66.2312,-34.0523,1804.93,10794.1,39.7606
79.5994,66.9278,-29.1096,1794.63,10809.4,39.7482
79.6994,67.5963,-37.943,1785.58,10825.6,39.7356
79.7994,68.2378,-31.8614,1774.04,10840.4,39.723
79.8994,68.8532,-41.207,1764.03,10856.5,39.7103
79.9994,69.4434,-45.8936,1751.43,10870.9,39.6974
80.0993,70.0094,-37.4203,1737.58,10884.3,39.6844
80.1993,70.5519,-58.3224,1725.76,10899.8,39.6714
80.2993,69.842,-57.5065,1709.09,10910.1,39.6584
80.3993,69.154,-45.5897,1692.72,10920.5,39.6456
80.4993,68.4875,-96.3076,1679,10933.9,39.6329
80.5993,67.8418,-88.2965,1660.09,10931.8,39.6204
80.6993,67.2164,-64.926,1641.26,10932.4,39.6079
80.7993,66.6106,1180.46,1624.34,10940.3,39.5956
80.8993,66.024,331.951,1642.54,10937,39.5834
80.9993,65.456,188.282,1633.92,10953.1,39.5712
81.0993,64.906,75.7648,1631.3,10935.1,39.5592
81.1993,64.3736,110.646,1648.77,10939.6,39.5473
81.2993,63.8582,157.012,1665.51,10933.3,39.5355
81.3993,63.3594,24.76,1672.43,10916.9,39.5237
81.4993,62.8766,57.4529,1679.8,10932.9,39.5121
81.5993,62.4095,173.291,1694.53,10942.3,39.5005
81.6993,61.9575,-136.222,1696.55,10925.1,39.4891
81.7993,61.5202,429.076,1684.64,10912.7,39.4777
81.8993,61.0972,497.32,1700.61,10918.8,39.4664
81.9993,60.688,297.322,1712.11,10906.3,39.4551
82.0993,60.2923,-889.425,1697.13,10914,39.444
82.1993,61.1396,-409.13,1694.06,10897.6,39.4326
82.2993,61.9559,-224.408,1681.22,10908.7,39.4212
82.3993,62.742,-68.0894,1693.26,10896.4,39.4095
82.4993,63.499,-16.6426,1677.09,10902.9,39.3978
82.5993,64.2278,18.0413,1672.04,10919.8,39.3859
82.6993,64.9294,9.92562,1677.56,10936.8,39.3739
82.7993,65.6046,15.8966,1680.67,10954.5,39.3617
82.8993,66.2545,9.60529,1685.67,10972.1,39.3495
82.9993,66.8797,2.51139,1688.74,10990.2,39.3371
83.0993,67.4812,3.5422,1689.55,11008.8,39.3246
83.1993,66.8297,-8.73239,1690.71,11027.5,39.3122
83.2993,66.1998,-56.7543,1687.89,11045.8,39.2999
83.3993,65.5908,-26.5774,1672.51,11055.9,39.2878
83.4993,65.0022,-131.531,1664.36,11072.2,39.2758
83.5993,64.4334,-229.324,1650.84,11060.2,39.2638
83.6993,63.8836,-120.517,1664.42,11048.6,39.252
83.7993,64.5824,249.386,1649.13,11039.5,39.24
83.8993,65.2554,141.413,1632.34,11033.2,39.2279
83.9993,65.9035,61.5986,1643.64,11019.1,39.2157
84.0993,66.5274,31.9211,1659.75,11027.8,39.2034
84.1993,67.1279,50.684,1669.52,11043.5,39.191
84.2993,67.7059,1.93474,1683.94,11055.3,39.1785
84.3993,68.2621,-27.2191,1684.58,11074.1,39.1658
84.4993,68.7972,-33.8441,1675.91,11090.9,39.1531
84.5993,69.312,-52.3909,1665.26,11106.8,39.1402
84.6993,69.807,-39.9202,1650.01,11118.6,39.1273
84.7993,69.0531,-10.5315,1637.57,11133.4,39.1145
84.8993,68.3246,-8.58313,1634.06,11152.3,39.1019
84.9993,67.6207,78.5648,1631.23,11171,39.0893
85.0993,66.9408,110.841,1649.64,11174.8,39.077
85.1993,66.284,54.386,1667.02,11168.2,39.0647
85.2993,65.6497,252.311,1681.99,11178.9,39.0525
85.3993,65.0371,-129.633,1664.61,11173.3,39.0405
85.4993,64.4457,-48.7894,1650.7,11161.8,39.0285
85.5993,63.8747,-491.169,1637.23,11173.6,39.0167
85.6993,63.3235,-74.3289,1623.87,11161.9,39.005
85.7993,62.7915,-50.2438,1606.94,11166.7,38.9934
85.8993,62.2782,509.594,1593.53,11177.8,38.9818
85.9993,61.7828,231.181,1602.29,11162.9,38.9704
86.0993,61.3049,217.232,1588.91,11152.2,38.959
86.1993,60.8438,120.985,1578.61,11138.6,38.9478
86.2993,60.3991,166.227,1593.1,11129.9,38.9366
86.3993,59.9703,-7.86102,1597.09,11113.6,38.9255
86.4993,58.9703,-1.02136,1594.82,11130.1,38.9146
86.5993,57.9703,26.2728,1594.52,11146.5,38.9038
86.6992,56.9703,-22.406,1601.65,11160.9,38.8933
86.7992,55.9703,8.78098,1595.62,11175.6,38.8829
86.8992,54.9703,25.7049,1597.99,11190.9,38.8727
86.9992,53.9703,133.821,1604.62,11204.7,38.8627
87.0992,52.9703,85.8192,1615.43,11194.3,38.8529
87.1992,51.9703,244.327,1630.11,11195.4,38.8433
87.2992,50.9703,145.942,1617.1,11189.1,38.8339
87.3992,50,196.667,1625.03,11177.4,38.8246
87.4992,50,152.312,1621.04,11164.1,38.8153
87.5992,50,116.736,1627.5,11151.8,38.8061
87.6992,50,-133.328,1639.9,11145.5,38.7968
87.7992,50,-122.519,1629.8,11136,38.7876
87.8992,50,-23.3774,1618.09,11128.5,38.7783
87.9992,50,-90.9879,1612.57,11141.3,38.769
88.0992,50,-126.338,1598.69,11141,38.7598
88.1992,50,38.5149,1587.5,11132.8,38.7505
88.2992,50,94.3952,1596.15,11143.7,38.7413
88.3992,50,61.3962,1610,11142.6,38.732
88.4992,50,95.3085,1622.19,11149.3,38.7227
88.5992,50,82.3262,1636.02,11148,38.7135
88.6992,50,61.4653,1649.78,11149.8,38.7042
88.7992,50,-25.0466,1661.99,11156.5,38.695
88.8992,50,-82.0285,1656.11,11169.1,38.6857
88.9992,50,-20.124,1642.35,11171,38.6764
89.0992,50,-104.805,1637.57,11184,38.6672
89.1992,50,-165.153,1624.15,11180.5,38.6579
89.2992,50,217.281,1620.59,11167,38.6487
89.3992,50,108.582,1612.17,11156,38.6394
89.4992,50,331.916,1625.34,11151.6,38.6301
89.5992,50,177.166,1618.8,11163.8,38.6209
89.6992,50,-37.0608,1619.49,11150,38.6116
89.7992,50,-74.7113,1611.12,11161,38.6024
89.8992,50,-10.3817,1597.72,11164.7,38.5931
89.9992,50,40.9879,1595.22,11178.4,38.5839
90.0992,50,39.8127,1604.33,11188.8,38.5746
90.1992,50,189.118,1613.22,11199.5,38.5653
90.2992,50,190.756,1611.02,11185.8,38.5561
90.3992,50,183.344,1608.43,11172.2,38.5468
90.4992,50,211.777,1607.62,11158.3,38.5376
90.5992,50,140.905,1600.3,11146.5,38.5283
90.6992,50,2.07523,1609.06,11135.7,38.519
90.7992,50,-135.145,1609.56,11149.6,38.5098
90.8992,50,-25.6489,1599.77,11139.7,38.5005
90.9992,50,-79.038,1593.76,11152.3,38.4913
91.0992,50,40.2919,1580.12,11154.9,38.482
91.1992,50,43.8669,1589.1,11165.5,38.4727
91.2992,50,40.2206,1598.73,11175.5,38.4635
91.3992,50,145.156,1607.69,11186.1,38.4542
91.4992,50,125.55,1615.63,11174.7,38.445
91.5992,50,129.054,1626.93,11166.6,38.4357
91.6992,50,158.823,1637.72,11157.9,38.4264
91.7992,50,111.539,1642.73,11144.9,38.4172
91.8992,50,-121.891,1655.65,11139.8,38.4079
91.9992,50,-168.124,1643.86,11132.5,38.3987
92.0992,50,-131.937,1641,11118.9,38.3894
92.1992,50,-140.09,1630.67,11109.6,38.3801
92.2992,50,-54.3971,1621.76,11099,38.3709
92.3992,50,61.0227,1610.47,11107.1,38.3616
92.4992,50,71.1775,1622.62,11113.8,38.3524
92.5992,50,42.32,1635.76,11118.3,38.3431
92.6992,50,50.4829,1645.11,11128.5,38.3339
92.7992,50,51.4172,1655.83,11137.4,38.3246
92.8992,50,-12.1481,1666.69,11146,38.3153
92.9992,50,-31.6936,1663.76,11159.6,38.3061
93.0992,50,-4.7797,1656.47,11171.4,38.2968
93.1992,50,-147.241,1655.31,11185.3,38.2876
93.2991,50,-91.2469,1647.79,11173.6,38.2783
93.3991,50,-17.6549,1633.91,11173.3,38.269
93.4991,49.5865,-11.283,1629.7,11186.5,38.2599
93.5991,49.1878,1580.09,1627,11200,38.2507
93.6991,50.0435,-765.059,1635.77,11189.5,38.2415
93.7991,50.8786,-317.219,1625.93,11199.4,38.2321
93.8991,51.6936,-132.336,1635.53,11209.7,38.2225
93.9991,52.4888,-68.4294,1624.91,11200.1,38.2128
94.0991,53.2646,-29.8234,1611.35,11205.4,38.2029
94.1991,54.0214,-25.5669,1603.99,11218.3,38.1929
94.2991,54.7595,-13.1128,1597.52,11231.8,38.1828
94.3991,55.4793,20.1215,1594.07,11246.6,38.1725
94.4991,56.1811,49.4482,1599.37,11261.1,38.1621
94.5991,55.1811,38.1175,1611.23,11271.2,38.1519
94.6991,54.1811,19.5155,1620.69,11283.3,38.1418
94.7991,53.1811,-0.00562308,1625.72,11297.5,38.132
94.8991,52.1811,2.54148,1625.71,11312.3,38.1223
94.9991,51.1811,-50.5054,1626.36,11326.7,38.1128
95.0991,50.1811,-141.086,1615.39,11335.8,38.1035
95.1991,50,-130.891,1606.63,11324.9,38.0943
95.2991,50,-70.5214,1596.13,11315.8,38.085
95.3991,50,-140.458,1583.04,11320.5,38.0758
95.4991,50,66.423,1574.19,11309.8,38.0665
95.5991,50,183.098,1586.92,11315.3,38.0572
95.6991,50,76.7875,1586.17,11301.4,38.048
95.7991,50,200.028,1599.69,11304.6,38.0387
95.8991,50,127.742,1594.94,11291.6,38.0295
95.9991,50,-42.2151,1605.92,11283.1,38.0202
96.0991,50,-116.462,1596.59,11293.4,38.011
96.1991,50,-49.7219,1584.15,11287.2,38.0017
96.2991,50,-34.482,1573.56,11296.1,37.9924
96.3991,50,27.6084,1565.69,11307.6,37.9832
96.4991,50,12.5882,1572.13,11319.9,37.9739
96.5991,50,153.209,1575.16,11333.5,37.9647
96.6991,50,159.433,1581.42,11321.1,37.9554
96.7991,50,109.806,1586.3,11308.1,37.9461
96.8991,50,175.377,1599.37,11303.3,37.9369
96.9991,50,-85.1844,1600.48,11289.5,37.9276
97.0991,50,-114.232,1586.65,11290.7,37.9184
97.1991,50,-150.115,1573.98,11285,37.9091
97.2991,50,-63.5347,1567.06,11272.9,37.8998
97.3991,50,-21.128,1554.63,11279.1,37.8906
97.4991,50,134.494,1549.62,11292.1,37.8813
97.5991,50,78.5141,1559.53,11282.3,37.8721
97.6991,50,44.1451,1573.14,11285.1,37.8628
97.7991,50,88.6551,1582.81,11295.1,37.8535
97.8991,50,104.902,1596.7,11295.4,37.8443
97.9991,50,-54.6446,1610.12,11291.8,37.835
98.0991,50,-50.0845,1598.79,11299.9,37.8258
98.1991,50,-12.923,1588.14,11308.8,37.8165
98.2991,50,-88.0299,1585.03,11322.3,37.8072
98.3991,50,-53.442,1571.15,11322.8,37.798
98.4991,50,-22.7763,1559.99,11331.1,37.7887
98.5991,50,148.137,1554.62,11343.9,37.7795
98.6991,50,217.566,1561.95,11332.1,37.7702
98.7991,50,239.594,1553.48,11321.1,37.761
98.8991,50,249.212,1541.5,11314,37.7517
98.9991,50,145.675,1528.52,11309.1,37.7424
99.0991,50,-64.441,1536.35,11297.6,37.7332
99.1991,50,0.543537,1523.82,11303.6,37.7239
99.2991,50,38.3697,1523.95,11317.5,37.7147
99.3991,50,45.9768,1532.57,11328.4,37.7054
99.4991,50,38.6958,1542.56,11338.1,37.6961
99.5991,50,97.2369,1551.24,11348.9,37.6869
99.6991,50,74.0268,1565.02,11347.1,37.6776
99.799,50,101.269,1578.37,11351,37.6684
