dt,Vitesse,Orientation,batterie
24.8001,80,-13.5951,0
24.9001,80,-13.5947,0
25.0001,80,-13.5943,0
25.1001,80,-13.5938,0
25.2001,80,-13.5934,0
25.3001,80,-13.593,0
25.4001,80,-13.5926,0
25.5001,80,-13.5922,0
25.6001,80,-13.5918,0
25.7001,80,-13.5913,0
25.8001,80,-13.5913,0
25.9001,80,-13.5905,0
26.0001,80,-13.5901,0
26.1001,80,-13.5897,0
26.2001,80,-13.5893,0
26.3001,80,-13.5889,0
26.4001,80,-13.5885,0
26.5001,80,-13.5881,0
26.6001,80,-13.5877,0
26.7001,80,-13.5872,0
26.8001,80,-13.5868,0
26.9001,80,-13.5868,0
27.0001,80,-13.586,0
27.1001,80,-13.5856,0
27.2001,80,-13.5856,0
27.3001,80,-13.5852,0
27.4001,80,-13.5844,0
27.5001,80,-13.584,0
27.6001,80,-13.5835,0
27.7001,80,-13.5831,0
27.8001,80,-13.5827,0
27.9001,80,-13.5827,0
28.0001,80,-13.5823,0
28.1001,80,-13.5815,0
28.2001,80,-13.5811,0
28.3001,80,-13.5806,0
28.4001,80,-13.5802,0
28.5001,80,-13.5798,0
28.6001,80,-13.5794,0
28.7001,80,-13.579,0
28.8001,80,-13.5785,0
28.9001,80,-13.5781,0
29.0001,80,-13.5777,0
29.1001,80,-13.5772,0
29.2001,80,-13.5768,0
29.3001,80,-13.5764,0
29.4001,80,-13.5759,0
29.5001,80,-13.5754,0
29.6001,80,-13.575,0
29.7001,80,-13.5745,0
29.8001,80,-13.5741,0
29.9001,80,-13.5736,0
30.0001,80,-13.5736,0
30.1001,80,-13.5726,0
30.2001,80,-13.5721,0
30.3001,80,-13.5721,0
30.4001,80,-13.5711,0
30.5001,80,-13.5706,0
30.6001,80,-13.5706,0
30.7001,80,-13.5701,0
30.8001,80,-13.569,0
30.9001,80,-13.569,0
31.0001,80,-13.5678,0
31.1001,80,-13.5672,0
31.2001,80,-13.5672,0
31.3001,80,-13.5666,0
31.4001,80,-13.5654,0
31.5001,80,-13.5648,0
31.6001,80,-13.564,0
31.7001,80,-13.5633,0
31.8001,80,-13.5627,0
31.9001,80,-13.5627,0
32.0001,80,-13.5612,0
32.1001,80,-13.5605,0
32.2001,80,-13.5605,0
32.3001,80,-13.5585,0
32.4001,80,-13.5577,0
32.5001,80,-13.5577,0
32.6001,80,-13.5553,0
32.7001,80,-13.5545,0
32.8001,80,-13.5534,0
32.9001,80,-13.5515,0
33.0001,80,-13.5506,0
33.1001,80,-13.549,0
33.2001,80,-13.5471,0
33.3001,80,-13.5455,0
33.4001,50,-13.5426,0
33.5001,50,-13.5389,0
33.6001,50,-13.5338,0
33.7001,50,-13.5338,0
33.8001,50,-13.5217,0
33.9001,50,166.434,0
34.0001,50,166.462,0
34.1001,50,166.462,0
34.2001,50,166.477,0
34.3,50,152.109,0
34.4,50,162.054,0
34.5,50,147.446,0
34.6,50,137.05,0
34.7,50,137.05,0
34.8,50,159.515,0
34.9,50,180.76,0
35,50,180.76,0
35.1,50,187.85,0
35.2,50,200.109,0
35.3,50,196.26,0
35.4,50,172.854,0
35.5,50,156.878,0
35.6,50,156.878,0
35.7,50,89.0668,0
35.8,50,137.862,0
35.9,50,157.541,0
36,50,184.011,0
36.1,50,206.9,0
36.2,50,206.9,0
36.3,50,211.994,0
36.4,50,172.934,0
36.5,50,159.81,0
36.6,50,142.825,0
36.7,50,123.447,0
36.8,50,123.447,0
36.9,50,131.349,0
37,50,144.429,0
37.1,50,143.007,0
37.2,50,143.007,0
37.3,50,155.998,0
37.4,50,149.973,0
37.5,50,149.973,0
37.6,50,152.024,0
37.7,50,144.79,0
37.8,50,157.108,0
37.9,50,157.108,0
38,50,192.389,0
38.1,50,267.976,0
38.2,50,-63.4133,0
38.3,50,-63.4133,0
38.4,50,-64.7364,0
38.5,50,-60.3237,0
38.6,50,250.435,0
38.7,50,267.67,0
38.8,50,266.208,0
38.9,50,266.208,0
39,50,-87.6995,0
39.1,50,-39.3116,0
39.2,50,-41.3438,0
39.3,50,-46.28,0
39.4,50,-46.28,0
39.5,50,-51.9025,0
39.6,50,-36.8546,0
39.7,50,-19.9008,0
39.8,50,-8.92688,0
39.9,50,-8.92688,0
40,50,8.24944,0
40.1,50,-9.05789,0
40.2,50,-40.3188,0
40.3,50,-56.3692,0
40.4,50,-56.3692,0
40.5,50,-63.3094,0
40.6,50,-63.3094,0
40.7,50,-51.1431,0
40.7999,50,-31.0897,0
40.8999,50,-18.0773,0
40.9999,50,-18.0773,0
41.0999,50,-20.2118,0
41.1999,50,-35.7188,0
41.2999,50,-35.7188,0
41.3999,50,-43.9139,0
41.4999,50,-72.8844,0
41.5999,50,-68.8762,0
41.6999,50,-68.8762,0
41.7999,50,-82.4921,0
41.8999,50,-55.6917,0
41.9999,50,-17.7144,0
42.0999,50,64.8976,0
42.1999,50,64.8976,0
42.2999,80,18.0747,0
42.3999,80,17.9628,0
42.4999,80,17.896,0
42.5999,80,18.1311,0
42.6999,80,18.1311,0
42.7999,80,18.3199,0
42.8999,80,18.6449,0
42.9999,80,18.6745,0
43.0999,80,18.6745,0
43.1999,80,18.6665,0
43.2999,80,18.6435,0
43.3999,80,18.6232,0
43.4999,80,18.6232,0
43.5999,80,18.6049,0
43.6999,80,18.5712,0
43.7999,80,18.5551,0
43.8999,80,18.5551,0
43.9999,80,18.5386,0
44.0999,80,18.5069,0
44.1999,80,18.4912,0
44.2999,80,18.4912,0
44.3999,80,18.4589,0
44.4999,80,18.4589,0
44.5999,80,18.4279,0
44.6999,80,18.4279,0
44.7999,80,18.3964,0
44.8999,80,18.3964,0
44.9999,80,18.3804,0
45.0999,80,18.3651,0
45.1999,80,18.3491,0
45.2999,80,18.318,0
45.3999,80,18.318,0
45.4999,80,18.3024,0
45.5999,80,18.2868,0
45.6999,80,18.2565,0
45.7999,80,18.2565,0
45.8999,80,18.2253,0
45.9999,80,18.2253,0
46.0999,80,18.21,0
46.1999,80,18.1797,0
46.2999,80,18.1797,0
46.3999,80,18.1495,0
46.4999,80,18.1342,0
46.5999,80,18.1197,0
46.6999,80,18.1197,0
46.7999,80,18.0897,0
46.8999,80,18.075,0
46.9999,80,18.075,0
47.0999,80,18.0602,0
47.1999,80,18.0302,0
47.2999,80,18.0302,0
47.3998,80,18.0156,0
47.4998,80,17.9851,0
47.5998,80,17.971,0
47.6998,80,17.9558,0
47.7998,80,17.9408,0
47.8998,80,17.9269,0
47.9998,80,17.9125,0
48.0998,80,17.8981,0
48.1998,80,17.8981,0
48.2998,80,17.8692,0
48.3998,80,17.8547,0
48.4998,80,17.8547,0
48.5998,80,17.8244,0
48.6998,80,17.81,0
48.7998,80,17.81,0
48.8998,80,17.7791,0
48.9998,80,17.7643,0
49.0998,80,17.7643,0
49.1998,80,17.749,0
49.2998,80,17.7173,0
49.3998,80,17.7016,0
49.4998,80,17.6847,0
49.5998,80,17.6683,0
49.6998,80,17.6533,0
49.7998,80,17.6379,0
49.8998,80,17.6223,0
49.9998,80,17.6067,0
50.0998,80,17.591,0
50.1998,80,17.591,0
50.2998,80,17.5594,0
50.3998,80,17.5437,0
50.4998,80,17.5437,0
50.5998,80,17.5108,0
50.6998,80,17.4957,0
50.7998,80,17.4957,0
50.8998,80,17.463,0
50.9998,80,17.448,0
51.0998,80,17.448,0
51.1998,80,17.4324,0
51.2998,80,17.4,0
51.3998,80,17.3842,0
51.4998,80,17.3667,0
51.5998,80,17.3497,0
51.6998,80,17.3347,0
51.7998,80,17.3188,0
51.8998,80,17.3028,0
51.9998,80,17.2865,0
52.0998,80,17.2699,0
52.1998,80,17.2699,0
52.2998,80,17.2363,0
52.3998,80,17.2193,0
52.4998,80,17.2193,0
52.5998,80,17.183,0
52.6998,80,17.1667,0
52.7998,80,17.1667,0
52.8998,80,17.1299,0
52.9998,80,17.1135,0
53.0998,80,17.0959,0
53.1998,80,17.0754,0
53.2998,80,17.0585,0
53.3998,80,17.0402,0
53.4998,80,17.0402,0
53.5998,80,17.0024,0
53.6998,80,16.9828,0
53.7998,80,16.9828,0
53.8997,80,16.9628,0
53.9997,80,16.9202,0
54.0997,80,16.9202,0
54.1997,80,16.8748,0
54.2997,80,16.8509,0
54.3997,80,16.8509,0
54.4997,80,16.8055,0
54.5997,80,16.7852,0
54.6997,80,16.7852,0
54.7997,80,16.763,0
54.8997,80,16.7111,0
54.9997,80,16.7111,0
55.0997,80,16.6513,0
55.1997,80,16.6183,0
55.2997,80,16.6183,0
55.3997,80,16.556,0
55.4997,80,16.5304,0
55.5997,80,16.5304,0
55.6997,80,16.4559,0
55.7997,80,16.4254,0
55.8997,80,16.4254,0
55.9997,80,16.3255,0
56.0997,80,16.2886,0
56.1997,80,16.2886,0
56.2997,80,16.1529,0
56.3997,80,16.1125,0
56.4997,80,16.1125,0
56.5997,80,15.9034,0
56.6997,50,15.8563,0
56.7997,50,15.8563,0
56.8997,50,15.325,0
56.9997,50,15.1539,0
57.0997,50,9.60364,0
57.1997,80,-4.79993,0
57.2997,80,-6.00425,0
57.3997,80,-7.42985,0
57.4997,80,-6.80219,0
57.5997,80,-2.36777,0
57.6997,80,0.58386,0
57.7997,80,2.81278,0
57.8997,80,3.81832,0
57.9997,80,1.8341,0
58.0997,80,-1.26651,0
58.1997,80,-5.09524,0
58.2997,80,-9.15921,0
58.3997,80,-11.273,0
58.4997,50,-10.7887,0
58.5997,50,-6.29205,0
58.6997,50,4.9783,0
58.7997,50,25.0895,0
58.8997,50,62.6589,0
58.9997,50,62.6589,0
59.0997,50,201.325,0
59.1997,50,264.838,0
59.2997,50,264.838,0
59.3997,80,75.6678,0
59.4997,80,75.0162,0
59.5997,80,75.0162,0
59.6997,80,75.0299,0
59.7997,80,75.6277,0
59.8997,80,75.5151,0
59.9997,80,75.8402,0
60.0997,80,75.8402,0
60.1997,80,76.5599,0
60.2997,80,77.3111,0
60.3997,80,77.5314,0
60.4996,80,77.736,0
60.5996,80,77.736,0
60.6996,80,77.881,0
60.7996,80,77.9938,0
60.8996,80,78.2774,0
60.9996,80,78.2774,0
61.0996,80,78.6125,0
61.1996,80,78.6125,0
61.2996,80,78.9389,0
61.3996,80,79.1143,0
61.4996,80,79.27,0
61.5996,80,79.27,0
61.6996,80,79.4463,0
61.7996,80,79.766,0
61.8996,80,79.766,0
61.9996,80,80.118,0
62.0996,80,80.118,0
62.1996,80,80.4564,0
62.2996,80,80.6424,0
62.3996,80,80.6424,0
62.4996,80,80.9941,0
62.5996,80,81.1606,0
62.6996,80,81.1606,0
62.7996,80,81.5327,0
62.8996,80,81.7043,0
62.9996,80,81.7043,0
63.0996,80,82.0948,0
63.1996,80,82.2713,0
63.2996,80,82.2713,0
63.3996,80,82.6788,0
63.4996,80,82.8611,0
63.5996,80,82.8611,0
63.6996,80,83.2892,0
63.7996,80,83.4793,0
63.8996,80,83.6859,0
63.9996,80,83.9332,0
64.0996,80,83.9332,0
64.1996,80,84.3518,0
64.2996,80,84.5806,0
64.3996,80,84.5806,0
64.4996,80,85.0924,0
64.5996,80,85.3228,0
64.6996,80,85.3228,0
64.7996,80,85.8877,0
64.8996,80,86.1297,0
64.9996,80,86.1297,0
65.0996,80,86.7793,0
65.1996,80,87.0522,0
65.2996,80,87.0522,0
65.3996,80,87.8303,0
65.4996,80,88.1427,0
65.5996,80,88.1427,0
65.6996,80,89.109,0
65.7996,80,89.4654,0
65.8996,80,89.4654,0
65.9996,80,90.6982,0
66.0996,80,91.0982,0
66.1996,80,91.0982,0
66.2996,80,92.8324,0
66.3996,80,93.3066,0
66.4996,80,93.3066,0
66.5996,80,94.2864,0
66.6996,50,97.1124,0
66.7996,50,99.8878,0
66.8996,50,112.538,0
66.9995,50,209.64,0
67.0995,80,62.3949,0
67.1995,80,61.8236,0
67.2995,80,61.0917,0
67.3995,80,61.7788,0
67.4995,80,62.31,0
67.5995,80,61.9495,0
67.6995,80,62.7024,0
67.7995,80,63.1178,0
67.8995,80,63.2555,0
67.9995,80,63.3297,0
68.0995,80,63.295,0
68.1995,80,63.2344,0
68.2995,80,63.181,0
68.3995,80,63.1344,0
68.4995,80,63.0985,0
68.5995,80,63.0985,0
68.6995,80,63.0426,0
68.7995,80,63.0167,0
68.8995,80,63.0167,0
68.9995,80,62.9605,0
69.0995,80,62.934,0
69.1995,80,62.934,0
69.2995,80,62.8759,0
69.3995,80,62.8492,0
69.4995,80,62.8492,0
69.5995,80,62.7905,0
69.6995,80,62.7636,0
69.7995,80,62.7636,0
69.8995,80,62.7042,0
69.9995,80,62.6771,0
70.0995,80,62.6771,0
70.1995,80,62.6168,0
70.2995,80,62.5893,0
70.3995,80,62.5893,0
70.4995,80,62.5278,0
70.5995,80,62.4999,0
70.6995,80,62.4704,0
70.7995,80,62.4367,0
70.8995,80,62.4083,0
70.9995,80,62.3781,0
71.0995,80,62.3471,0
71.1995,80,62.3161,0
71.2995,80,62.2842,0
71.3995,80,62.2519,0
71.4995,80,62.2191,0
71.5995,80,62.186,0
71.6995,80,62.1524,0
71.7995,80,62.1184,0
71.8995,80,62.0838,0
71.9995,80,62.0487,0
72.0995,80,62.013,0
72.1995,80,61.9767,0
72.2995,80,61.9396,0
72.3995,80,61.9396,0
72.4995,80,61.8632,0
72.5995,80,61.8237,0
72.6995,80,61.8237,0
72.7995,80,61.7335,0
72.8995,80,61.6949,0
72.9995,80,61.6949,0
73.0995,80,61.5982,0
73.1995,80,61.5587,0
73.2995,80,61.5587,0
73.3995,80,61.4509,0
73.4995,80,61.4076,0
73.5994,80,61.4076,0
73.6994,80,61.2826,0
73.7994,80,61.2343,0
73.8994,80,61.2343,0
73.9994,80,61.085,0
74.0994,80,61.0307,0
74.1994,80,61.0307,0
74.2994,80,60.8425,0
74.3994,80,60.7801,0
74.4994,80,60.7801,0
74.5994,80,60.5181,0
74.6994,80,60.4432,0
74.7994,80,60.4432,0
74.8994,50,59.994,0
74.9994,50,59.8949,0
75.0994,50,59.8949,0
75.1994,50,58.3515,0
75.2994,50,56.9265,0
75.3994,50,56.9265,0
75.4994,50,-6.12573,0
75.5994,50,-17.7198,0
75.6994,50,-17.7198,0
75.7994,50,-44.512,0
75.8994,50,-55.4557,0
75.9994,50,-55.4557,0
76.0994,50,-41.492,0
76.1994,50,-34.1013,0
76.2994,50,-34.1013,0
76.3994,80,-25.2023,0
76.4994,50,-25.9615,0
76.5994,50,-36.8859,0
76.6994,50,-46.6284,0
76.7994,50,-58.755,0
76.8994,50,-58.755,0
76.9994,50,-73.8987,0
77.0994,50,-69.5809,0
77.1994,50,-51.5141,0
77.2994,50,-51.5141,0
77.3994,50,-40.9786,0
77.4994,50,-4.63154,0
77.5994,50,-12.5708,0
77.6994,80,-32.6865,0
77.7994,80,-32.6865,0
77.8994,80,-34.5516,0
77.9994,80,-32.9391,0
78.0994,80,-33.1228,0
78.1994,80,-32.6129,0
78.2994,80,-32.3597,0
78.3994,80,-32.9527,0
78.4994,80,-33.5933,0
78.5994,80,-33.5933,0
78.6994,80,-34.4547,0
78.7994,80,-36.2584,0
78.8994,80,-36.2584,0
78.9994,80,-38.0958,0
79.0994,80,-38.0958,0
79.1994,80,-39.5679,0
79.2994,80,-40.659,0
79.3994,80,-40.659,0
79.4994,80,-42.609,0
79.5994,80,-42.609,0
79.6994,80,-44.7381,0
79.7994,80,-46.819,0
79.8994,80,-46.819,0
79.9994,80,-51.2259,0
80.0993,50,-53.5344,0
80.1993,50,-53.5344,0
80.2993,50,-63.6114,0
80.3993,50,-67.5872,0
80.4993,50,-67.5872,0
80.5993,50,156.702,0
80.6993,50,115.425,0
80.7993,50,115.425,0
80.8993,50,105.827,0
80.9993,50,111.766,0
81.0993,50,122.972,0
81.1993,50,105.751,0
81.2993,50,105.751,0
81.3993,50,124.254,0
81.4993,50,76.3406,0
81.5993,50,158.102,0
81.6993,50,203.109,0
81.7993,50,203.109,0
81.8993,50,2.78189,0
81.9993,80,-5.14907,0
82.0993,80,-15.293,0
82.1993,80,-10.2528,0
82.2993,80,-8.07872,0
82.3993,80,-3.6549,0
82.4993,80,-3.6549,0
82.5993,80,-1.94271,0
82.6993,80,-1.94271,0
82.7993,80,-2.74108,0
82.8993,80,-2.74108,0
82.9993,50,-5.03407,0
83.0993,50,-14.9236,0
83.1993,50,-14.9236,0
83.2993,50,-36.238,0
83.3993,50,-65.6912,0
83.4993,50,-65.6912,0
83.5993,80,-6.75416,0
83.6993,80,0.0723798,0
83.7993,80,0.0723798,0
83.8993,80,0.736968,0
83.9993,80,7.01018,0
84.0993,80,2.53845,0
84.1993,80,-3.18411,0
84.2993,80,-7.45363,0
84.3993,80,-14.2489,0
84.4993,80,-16.8411,0
84.5993,50,-14.8295,0
84.6993,50,-14.8295,0
84.7993,50,0.853149,0
84.8993,50,14.5984,0
84.9993,50,14.5984,0
85.0993,50,54.7926,0
85.1993,50,7.57888,0
85.2993,50,7.57888,0
85.3993,50,-78.8258,0
85.4993,50,-49.412,0
85.5993,50,-49.412,0
85.6993,50,50.3982,0
85.7993,50,49.6172,0
85.8993,50,67.4232,0
85.9993,50,67.4232,0
86.0993,50,82.893,0
86.1993,50,62.1209,0
86.2993,50,57.3397,0
86.3993,50,57.3397,0
86.4993,50,46.4177,0
86.5993,50,45.664,0
86.6992,50,45.664,0
86.7992,50,63.9904,0
86.8992,50,63.9904,0
86.9992,50,96.3691,0
87.0992,50,96.3691,0
87.1992,50,112.986,0
87.2992,50,116.392,0
87.3992,50,116.392,0
87.4992,50,73.6565,0
87.5992,50,55.0696,0
87.6992,50,55.0696,0
87.7992,50,35.2796,0
87.8992,50,15.7074,0
87.9992,50,30.2383,0
88.0992,50,41.3141,0
88.1992,50,41.3141,0
88.2992,50,49.9606,0
88.3992,50,53.0097,0
88.4992,50,53.0097,0
88.5992,50,38.8764,0
88.6992,50,22.0311,0
88.7992,50,22.0311,0
88.8992,50,1.97961,0
88.9992,50,-21.061,0
89.0992,50,31.6673,0
89.1992,50,31.6673,0
89.2992,50,80.4277,0
89.3992,50,80.4277,0
89.4992,50,53.2387,0
89.5992,50,37.5099,0
89.6992,50,37.5099,0
89.7992,50,41.9592,0
89.8992,50,41.9592,0
89.9992,50,69.1399,0
90.0992,50,83.21,0
90.1992,50,94.7058,0
90.2992,50,111.01,0
90.3992,50,111.01,0
90.4992,50,91.1423,0
90.5992,50,58.3782,0
90.6992,50,58.3782,0
90.7992,50,40.3886,0
90.8992,50,49.477,0
90.9992,50,49.477,0
91.0992,50,48.539,0
91.1992,50,66.9886,0
91.2992,50,72.5059,0
91.3992,50,79.7036,0
91.4992,50,91.4666,0
91.5992,50,91.4666,0
91.6992,50,52.6564,0
91.7992,50,26.1006,0
91.8992,50,11.658,0
91.9992,50,-5.88077,0
92.0992,50,-5.88077,0
92.1992,50,8.60207,0
92.2992,50,15.0941,0
92.3992,50,15.0941,0
92.4992,50,18.7722,0
92.5992,50,21.7297,0
92.6992,50,12.8614,0
92.7992,50,5.95118,0
92.8992,50,5.95118,0
92.9992,50,-21.9261,0
93.0992,50,-26.6876,0
93.1992,50,-21.9359,0
93.2991,50,-21.9359,0
93.3991,50,266.425,0
93.4991,80,-13.552,0
93.5991,80,-13.1977,0
93.6991,80,-13.1977,0
93.7991,80,-15.5729,0
93.8991,80,-15.5729,0
93.9991,80,-17.6989,0
94.0991,80,-17.6989,0
94.1991,80,-12.5857,0
94.2991,80,-5.03687,0
94.3991,80,-2.32647,0
94.4991,80,-2.32647,0
94.5991,50,-4.4455,0
94.6991,50,-4.4455,0
94.7991,50,-14.2497,0
94.8991,50,-35.7044,0
94.9991,50,-46.774,0
95.0991,50,-46.774,0
95.1991,50,-64.0019,0
95.2991,50,-37.0235,0
95.3991,50,-6.5733,0
95.4991,50,-6.5733,0
95.5991,50,23.8553,0
95.6991,50,29.4979,0
95.7991,50,9.32996,0
95.8991,50,-9.89309,0
95.9991,50,-9.89309,0
96.0991,50,-12.1656,0
96.1991,50,-4.13366,0
96.2991,50,-4.13366,0
96.3991,50,22.5353,0
96.4991,50,37.6389,0
96.5991,50,42.0958,0
96.6991,50,61.8562,0
96.7991,50,27.8257,0
96.8991,50,10.8565,0
96.9991,50,-9.11999,0
97.0991,50,-9.11999,0
97.1991,50,-7.96488,0
97.2991,50,18.1474,0
97.3991,50,20.3145,0
97.4991,50,20.3145,0
97.5991,50,30.9932,0
97.6991,50,40.4248,0
97.7991,50,18.9356,0
97.8991,50,12.0014,0
97.9991,50,12.0014,0
98.0991,50,-4.44005,0
98.1991,50,-7.64538,0
98.2991,50,-7.64538,0
98.3991,50,21.0641,0
98.4991,50,47.2298,0
98.5991,50,70.1142,0
98.6991,50,91.2946,0
98.7991,50,91.2946,0
98.8991,50,60.9641,0
98.9991,50,60.6419,0
99.0991,50,62.2701,0
99.1991,50,62.2701,0
99.2991,50,60.353,0
99.3991,50,69.7404,0
99.4991,50,69.7404,0
99.5991,50,76.4195,0
99.6991,50,84.4009,0
99.799,50,98.4282,0
99.899,50,118.581,0
99.999,50,118.581,0
100.099,80,36.0746,0
100.199,80,34.2365,0
100.299,80,34.2365,0
100.399,80,32.6134,0
100.499,80,33.0426,0
100.599,80,33.0426,0
100.699,80,36.2975,0
100.799,80,36.2975,0
100.899,80,39.1459,0
100.999,80,39.8392,0
101.099,80,39.2926,0
101.199,80,39.2926,0
101.299,80,38.1371,0
101.399,80,37.3315,0
101.499,80,37.3315,0
101.599,80,37.0909,0
101.699,80,37.7817,0
101.799,80,37.7817,0
101.899,80,38.859,0
101.999,80,40.92,0
102.099,50,41.4483,0
102.199,50,42.8158,0
102.299,50,42.807,0
102.399,50,33.5371,0
102.499,50,-77.3606,0
102.599,80,52.6677,0
102.699,80,52.6677,0
102.799,80,56.6288,0
102.899,80,52.91,0
102.999,80,52.91,0
103.099,80,49.5262,0
103.199,80,45.4163,0
103.299,80,43.8641,0
103.399,80,42.9232,0
103.499,80,43.8907,0
103.599,80,46.427,0
103.699,80,48.8617,0
103.799,80,51.2497,0
103.899,80,52.65,0
103.999,80,52.2582,0
104.099,80,50.5205,0
104.199,50,47.2358,0
104.299,50,42.9363,0
104.399,50,39.3918,0
104.499,50,39.3918,0
104.599,50,39.0789,0
104.699,50,155.36,0
104.799,50,174.865,0
104.899,50,186.398,0
104.999,50,193.246,0
105.099,50,182.025,0
105.199,50,195.197,0
105.299,50,188.328,0
105.399,50,177.495,0
105.499,50,185.703,0
105.599,50,185.703,0
105.699,50,178.302,0
105.799,50,189.403,0
105.899,50,205.946,0
105.999,50,219.263,0
106.099,50,253.842,0
106.199,50,253.842,0
106.299,50,-84.6888,0
106.399,50,-89.529,0
106.499,50,-89.529,0
106.599,50,251.66,0
106.699,50,224.402,0
106.799,50,-89.9142,0
106.899,50,217.411,0
106.999,50,193.153,0
107.099,50,177.426,0
107.199,50,177.426,0
107.299,50,200.122,0
107.399,50,210.128,0
107.499,50,210.128,0
107.599,50,216.334,0
107.699,50,213.431,0
107.799,50,191.003,0
107.899,50,191.003,0
107.999,50,173.481,0
108.099,50,68.7414,0
108.199,50,151.378,0
108.299,80,1.73496,0
108.399,80,-0.045531,0
108.499,80,-0.045531,0
108.599,80,2.19776,0
108.699,80,1.84663,0
108.799,80,-0.451123,0
108.899,80,-0.451123,0
108.999,80,2.53695,0
109.099,80,2.25636,0
109.199,80,2.09084,0
109.299,80,1.37129,0
109.399,80,1.37129,0
109.499,80,-0.464579,0
109.599,80,-3.71709,0
109.699,80,-5.28283,0
109.799,80,-5.28283,0
109.899,80,-7.16813,0
109.999,80,-8.6419,0
110.099,80,-9.29678,0
110.199,80,-10.3038,0
110.299,80,-12.4172,0
110.399,80,-14.2413,0
110.499,80,-16.3437,0
110.599,80,-19.5344,0
110.699,50,-23.6398,0
110.799,50,-27.9878,0
110.899,50,-34.0151,0
110.999,50,-42.7926,0
111.099,50,-55.6676,0
111.199,50,-80.6234,0
111.299,50,217.087,0
111.399,50,140.744,0
111.499,50,118.61,0
111.599,50,118.61,0
111.699,50,98.5117,0
111.799,50,105.652,0
111.899,50,151.023,0
111.999,50,195.51,0
112.099,50,195.51,0
112.199,50,206.052,0
112.299,50,193.178,0
112.399,50,193.178,0
112.499,50,209.929,0
112.599,50,175.794,0
112.699,50,189.366,0
112.799,50,189.366,0
112.899,50,209.01,0
112.999,50,178.507,0
113.099,50,186.309,0
113.199,50,249.79,0
113.299,50,136.36,0
113.399,50,136.36,0
113.499,50,-37.8532,0
113.599,50,-36.593,0
113.699,80,-43.3602,0
113.799,50,-42.2723,0
113.899,50,-42.2723,0
113.999,80,-38.2992,0
114.099,80,-38.4045,0
114.199,80,-38.4045,0
114.299,50,-32.1131,0
114.399,50,-32.1131,0
114.499,50,-38.5316,0
114.599,50,-56.9992,0
114.699,50,-72.9597,0
114.799,50,-72.9597,0
114.899,50,-88.5267,0
114.999,50,264.846,0
115.099,50,-70.2569,0
115.199,50,-56.942,0
115.299,50,-11.0959,0
115.399,50,-11.0959,0
115.499,50,-52.8039,0
115.599,50,-75.5585,0
115.699,50,-78.5264,0
115.799,50,-78.5264,0
115.899,50,-79.3894,0
115.999,50,-73.348,0
116.099,50,-62.9883,0
116.199,50,-58.3677,0
116.299,50,-56.2908,0
116.399,50,-71.8221,0
116.499,50,264.959,0
116.599,50,246.907,0
116.699,50,231.732,0
116.799,50,231.732,0
116.899,50,208.448,0
116.999,50,212.156,0
117.099,50,204.022,0
117.199,50,194.655,0
117.299,50,194.655,0
117.399,50,216.231,0
117.499,50,228.457,0
117.599,50,235.82,0
117.699,50,235.82,0
117.799,50,245.442,0
117.899,50,232.66,0
117.999,50,223.412,0
118.099,50,224.305,0
118.199,50,204.081,0
118.299,50,204.081,0
118.399,50,-89.2478,0
118.499,50,-65.8666,0
118.599,50,-65.8666,0
118.699,50,-79.6697,0
118.799,50,-85.9372,0
118.899,50,-85.9372,0
118.999,50,-64.1725,0
119.099,50,-53.6004,0
119.199,50,-53.6004,0
119.299,50,-41.2386,0
119.399,50,-46.1735,0
119.499,50,-46.1735,0
119.599,50,-70.4104,0
119.699,50,-78.6077,0
119.799,50,-78.6077,0
119.899,50,258.43,0
119.999,50,268.705,0
120.099,50,268.705,0
120.199,50,-81.1301,0
120.299,50,253.748,0
120.399,50,-83.7073,0
120.499,50,-83.7073,0
120.599,50,-45.18,0
120.699,50,-45.18,0
120.799,50,-47.0587,0
120.899,50,-40.0458,0
120.999,50,-40.0458,0
121.099,50,-39.1642,0
121.199,50,-48.6908,0
121.299,50,-80.4912,0
121.399,50,-80.4912,0
121.499,50,245.931,0
121.599,50,221.594,0
121.699,50,221.754,0
121.799,50,221.754,0
121.899,50,198.58,0
121.999,50,152.091,0
122.099,50,169.438,0
122.199,50,169.438,0
122.299,50,169.443,0
122.399,50,169.443,0
122.499,50,166.556,0
122.599,50,195.444,0
122.699,50,245.346,0
122.799,50,-80.4732,0
122.899,50,-71.3658,0
122.999,50,-71.3658,0
123.099,50,-73.648,0
123.199,50,-64.442,0
123.299,50,-80.3701,0
123.399,50,-73.0108,0
123.499,50,-57.2211,0
123.599,50,-57.2211,0
123.699,50,-46.0932,0
123.799,50,-57.5161,0
123.899,50,269.781,0
123.999,50,241.659,0
124.099,50,237.325,0
124.199,50,218.462,0
124.299,50,201.51,0
124.399,50,192.971,0
124.499,50,194.503,0
124.599,50,201.143,0
124.699,50,210.927,0
124.799,50,218.778,0
124.899,50,229.024,0
124.999,50,237.015,0
125.099,50,239.32,0
125.199,50,239.323,0
125.299,50,228.863,0
125.399,50,228.863,0
125.499,80,29.1798,0
125.599,80,29.5776,0
125.699,80,24.0562,0
125.799,80,20.9339,0
125.899,80,20.9339,0
125.999,80,17.3854,0
126.099,80,19.8099,0
126.199,80,26.4326,0
126.299,80,30.0433,0
126.399,80,30.0433,0
